date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:06:56	8487/8487	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2127%22	https://us.pycon.org/2018/site_media/media/sponsor_files/yellowbrick_logo.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/yellowbrick_logo.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:56	19894/19894	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-4db6%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pycon_2018_sponsor_image.png.300x300_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pycon_2018_sponsor_image.png.300x300_q85.jpg	(from https://us.pycon.org/2018/)
00:06:57	11156/11156	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2b94%22	https://us.pycon.org/2018/site_media/media/sponsor_files/BeeWare_Horizontal.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/BeeWare_Horizontal.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:57	27124/27124	---M--	200	added ('OK')	image/png	etag:%225b44d97d-69f4%22	https://us.pycon.org/2018/site_media/media/sponsor_files/dbcli.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/dbcli.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:57	15118/15118	---M--	200	added ('OK')	image/png	etag:%225b44d97d-3b0e%22	https://us.pycon.org/2018/site_media/media/sponsor_files/plone-logo-256_TpCfCiZ.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/plone-logo-256_TpCfCiZ.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:58	29705/29705	---M--	200	added ('OK')	image/png	etag:%225b44d97d-7409%22	https://us.pycon.org/2018/site_media/media/sponsor_files/pyladies_wordmark_rainbow.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/pyladies_wordmark_rainbow.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:58	23222/23222	---M--	200	added ('OK')	image/png	etag:%225b44d97d-5ab6%22	https://us.pycon.org/2018/site_media/media/sponsor_files/NumFocus_LRG.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/NumFocus_LRG.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:58	10205/10205	---M--	200	added ('OK')	image/png	etag:%225b44d97d-27dd%22	https://us.pycon.org/2018/site_media/media/sponsor_files/logo_4DaMAZy.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/logo_4DaMAZy.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:59	48986/48986	---M--	200	added ('OK')	image/png	etag:%225b44d97d-bf5a%22	https://us.pycon.org/2018/site_media/media/sponsor_files/puppy_logo_no_bg.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/puppy_logo_no_bg.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:59	38323/38323	---M--	200	added ('OK')	image/png	etag:%225b44d97d-95b3%22	https://us.pycon.org/2018/site_media/media/sponsor_files/chipmunk_0hUrmC0.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/chipmunk_0hUrmC0.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:59	45163/45163	---M--	200	added ('OK')	image/png	etag:%225b44d97d-b06b%22	https://us.pycon.org/2018/site_media/media/sponsor_files/PostgreSQL_logo.3colors_8KQ620A.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/PostgreSQL_logo.3colors_8KQ620A.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:06:59	13020/13020	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-32dc%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Apress_logo_colour.tif.300x300_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Apress_logo_colour.tif.300x300_q85.jpg	(from https://us.pycon.org/2018/)
00:07:00	12181/12181	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2f95%22	https://us.pycon.org/2018/site_media/media/sponsor_files/sticker-mule-inline-light_oYA8ISk.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/sticker-mule-inline-light_oYA8ISk.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:07:00	8804/8804	---M--	200	added ('OK')	image/png	etag:%225b44d97d-2264%22	https://us.pycon.org/2018/site_media/media/sponsor_files/python-weekly-logo_y6JTAxa.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/python-weekly-logo_y6JTAxa.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:07:00	32615/32615	---M--	200	added ('OK')	image/png	etag:%225b44d97d-7f67%22	https://us.pycon.org/2018/site_media/media/sponsor_files/256x256_kiHgQ4U.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/256x256_kiHgQ4U.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:07:01	28314/28314	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-6e9a%22	https://us.pycon.org/2018/site_media/media/sponsor_files/NoStarch_logo_blpOWLD.jpg.300x300_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/NoStarch_logo_blpOWLD.jpg.300x300_q85.jpg	(from https://us.pycon.org/2018/)
00:07:01	12758/12758	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-31d6%22	https://us.pycon.org/2018/site_media/media/sponsor_files/Clipboard01_HeQ5WKH.png.300x300_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/Clipboard01_HeQ5WKH.png.300x300_q85.jpg	(from https://us.pycon.org/2018/)
00:07:01	22087/22087	---M--	200	added ('OK')	image/png	etag:%225b44d97d-5647%22	https://us.pycon.org/2018/site_media/media/sponsor_files/opensource.com.png.300x300_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/opensource.com.png.300x300_q85.png	(from https://us.pycon.org/2018/)
00:07:02	7405/7405	---M--	200	added ('OK')	image/jpeg	etag:%225b44d97d-1ced%22	https://us.pycon.org/2018/site_media/media/sponsor_files/accelebrate_logo_147x64.jpg.300x300_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/accelebrate_logo_147x64.jpg.300x300_q85.jpg	(from https://us.pycon.org/2018/)
00:07:02	61821/61821	---M--	200	added ('OK')	image/png	etag:%225b44d97d-f17d%22	https://us.pycon.org/2018/site_media/static/img/psf-logo.e099cceabfa5.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/psf-logo.e099cceabfa5.png	(from https://us.pycon.org/2018/)
00:07:02	12704/12704	---M--	200	added ('OK')	image/png	etag:%225b44d97d-31a0%22	https://us.pycon.org/2018/site_media/static/img/fizz.4bf21f7d9cd9.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/fizz.4bf21f7d9cd9.png	(from https://us.pycon.org/2018/)
00:07:03	8730/8730	---M--	200	added ('OK')	image/png	etag:%225b44d97d-221a%22	https://us.pycon.org/2018/site_media/static/img/nikkilee.84a5c8979ca5.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/nikkilee.84a5c8979ca5.png	(from https://us.pycon.org/2018/)
00:07:03	116587/116587	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1c76b%22	https://us.pycon.org/2018/site_media/static/img/home-header-mobile.4d7ea5f6f8a9.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/home-header-mobile.4d7ea5f6f8a9.png	(from https://us.pycon.org/2018/site_media/static/css/slight.a3c1b1430280.css)
00:07:03	105133/105133	---M--	200	added ('OK')	image/png	etag:%225b44d97d-19aad%22	https://us.pycon.org/2018/site_media/static/img/home-header-desktop.768c36014cec.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/home-header-desktop.768c36014cec.png	(from https://us.pycon.org/2018/site_media/static/css/slight.a3c1b1430280.css)
00:07:04	26041/26041	---M--	200	added ('OK')	image/png	etag:%225b44d97d-65b9%22	https://us.pycon.org/2018/site_media/static/img/charlas.0852574ff0e3.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/charlas.0852574ff0e3.png	(from https://us.pycon.org/2018/site_media/static/css/slight.a3c1b1430280.css)
00:07:04	811/811	---M--	200	added ('OK')	image/svg+xml	etag:%225b44d97d-32b%22	https://us.pycon.org/2018/site_media/static/img/home-cloud-1.15a253dc78d4.svg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/home-cloud-1.15a253dc78d4.svg	(from https://us.pycon.org/2018/site_media/static/css/slight.a3c1b1430280.css)
00:07:04	785/785	---M--	200	added ('OK')	image/svg+xml	etag:%225b44d97d-311%22	https://us.pycon.org/2018/site_media/static/img/home-cloud-2.d9ddb970e6b0.svg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/img/home-cloud-2.d9ddb970e6b0.svg	(from https://us.pycon.org/2018/site_media/static/css/slight.a3c1b1430280.css)
00:07:05	1738/1738	---M--	200	added ('OK')	image/gif	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/animated-overlay.gif	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/animated-overlay.gif	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:06	260/260	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:06	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:06	314/314	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:06	314/314	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:07	259/259	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:07	387/387	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:07	384/384	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:07	6837/6837	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:08	7044/7044	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:08	6973/6973	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:08	4601/4601	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:08	4601/4601	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:09	264/264	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	E:/pyconf/pyconf/ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.4/themes/smoothness/jquery-ui.css)
00:07:09	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2016:07:03%20GMT	https://us.pycon.org/2018/site_media/static/css/images/wmd-buttons.87293d2788d7.png?2907b9a8659f	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/css/images/wmd-buttons.87293d2788d74708.png	(from https://us.pycon.org/2018/site_media/static/cache/css/411162ab63b1.css)
00:07:09	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2016:07:03%20GMT	https://us.pycon.org/2018/site_media/static/css/images/wmd-buttons-dark.4cf740b730e5.png?2907b9a8659f	E:/pyconf/pyconf/us.pycon.org/2018/site_media/static/css/images/wmd-buttons-dark.4cf740b730e54708.png	(from https://us.pycon.org/2018/site_media/static/cache/css/411162ab63b1.css)
00:07:10	678/678	---M--	200	added ('OK')	text/html	etag:%225b44d97d-2a6%22	https://us.pycon.org/2018/events/	E:/pyconf/pyconf/us.pycon.org/2018/events/index.html	(from https://us.pycon.org/2018/sitemap/)
00:07:10	18515/18515	---M--	200	added ('OK')	text/html	etag:%225b44d97d-4853%22	https://us.pycon.org/2018/financial-assistance/faq/	E:/pyconf/pyconf/us.pycon.org/2018/financial-assistance/faq/index.html	(from https://us.pycon.org/2018/sitemap/)
00:07:10	319446/319446	---M--	200	added ('OK')	text/html	etag:%225b44d97d-4dfd6%22	https://us.pycon.org/2018/schedule/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/index.html	(from https://us.pycon.org/2018/sitemap/)
00:07:12	13581/13581	---M--	200	added ('OK')	text/html	etag:%225b44d97d-350d%22	https://us.pycon.org/2018/schedule/presentation/64/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/64/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:12	13682/13682	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3572%22	https://us.pycon.org/2018/schedule/presentation/60/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/60/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:12	13487/13487	---M--	200	added ('OK')	text/html	etag:%225b44d97d-34af%22	https://us.pycon.org/2018/schedule/presentation/48/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/48/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:14	13211/13211	---M--	200	added ('OK')	text/html	etag:%225b44d97d-339b%22	https://us.pycon.org/2018/schedule/presentation/50/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/50/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:14	13465/13465	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3499%22	https://us.pycon.org/2018/schedule/presentation/57/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/57/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:14	13776/13776	---M--	200	added ('OK')	text/html	etag:%225b44d97d-35d0%22	https://us.pycon.org/2018/schedule/presentation/37/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/37/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:17	680496/680496	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668aad8c7d9f38f93221a1dcf9f93805%22	https://use.fontawesome.com/releases/v5.0.8/js/all.js	E:/pyconf/pyconf/use.fontawesome.com/releases/v5.0.8/js/all.js	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:18	13417/13417	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3469%22	https://us.pycon.org/2018/schedule/presentation/39/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/39/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:07:20	13210/13210	---M--	200	added ('OK')	text/html	etag:%225b44d97d-339a%22	https://us.pycon.org/2018/schedule/presentation/58/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/58/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:03	13348/13348	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3424%22	https://us.pycon.org/2018/schedule/presentation/53/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/53/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:03	13064/13064	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3308%22	https://us.pycon.org/2018/schedule/presentation/40/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/40/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:03	13827/13827	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3603%22	https://us.pycon.org/2018/schedule/presentation/63/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/63/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:04	13927/13927	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3667%22	https://us.pycon.org/2018/schedule/presentation/45/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/45/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:05	14293/14293	---M--	200	added ('OK')	text/html	etag:%225b44d97d-37d5%22	https://us.pycon.org/2018/schedule/presentation/47/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/47/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:05	13777/13777	---M--	200	added ('OK')	text/html	etag:%225b44d97d-35d1%22	https://us.pycon.org/2018/schedule/presentation/54/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/54/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:06	16514/16514	---M--	200	added ('OK')	text/html	etag:%225b44d97d-4082%22	https://us.pycon.org/2018/schedule/presentation/61/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/61/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:06	13771/13771	---M--	200	added ('OK')	text/html	etag:%225b44d97d-35cb%22	https://us.pycon.org/2018/schedule/presentation/46/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/46/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:06	13591/13591	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3517%22	https://us.pycon.org/2018/schedule/presentation/51/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/51/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:07	13305/13305	---M--	200	added ('OK')	text/html	etag:%225b44d97d-33f9%22	https://us.pycon.org/2018/schedule/presentation/56/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/56/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:08	13441/13441	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3481%22	https://us.pycon.org/2018/schedule/presentation/52/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/52/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:08	14590/14590	---M--	200	added ('OK')	text/html	etag:%225b44d97d-38fe%22	https://us.pycon.org/2018/schedule/presentation/43/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/43/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:10	13116/13116	---M--	200	added ('OK')	text/html	etag:%225b44d97d-333c%22	https://us.pycon.org/2018/schedule/presentation/65/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/65/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:11	13312/13312	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3400%22	https://us.pycon.org/2018/schedule/presentation/62/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/62/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:55	13511/13511	---M--	200	added ('OK')	text/html	etag:%225b44d97d-34c7%22	https://us.pycon.org/2018/schedule/presentation/41/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/41/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:55	13385/13385	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3449%22	https://us.pycon.org/2018/schedule/presentation/55/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/55/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:57	13328/13328	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3410%22	https://us.pycon.org/2018/schedule/presentation/59/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/59/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:57	13413/13413	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3465%22	https://us.pycon.org/2018/schedule/presentation/49/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/49/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:57	13075/13075	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3313%22	https://us.pycon.org/2018/schedule/presentation/67/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/67/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:57	13168/13168	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3370%22	https://us.pycon.org/2018/schedule/presentation/42/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/42/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:57	13671/13671	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3567%22	https://us.pycon.org/2018/schedule/presentation/44/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/44/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:58	14117/14117	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3725%22	https://us.pycon.org/2018/schedule/presentation/38/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/38/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:58	162/162	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2016:08:51%20GMT	https://us.pycon.org/2018/site_media/media/sponsor_files/microsoft-logo.png.150x80_q85.jpg	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/microsoft-logo.png.150x80_q85.jpg	(from https://us.pycon.org/2018/sponsors/jobs/)
00:08:58	13898/13898	---M--	200	added ('OK')	text/html	etag:%225b44d97d-364a%22	https://us.pycon.org/2018/schedule/presentation/66/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/66/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:58	13688/13688	---M--	200	added ('OK')	text/html	etag:%225b44d97d-3578%22	https://us.pycon.org/2018/schedule/presentation/68/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/68/index.html	(from https://us.pycon.org/2018/schedule/tutorials/)
00:08:58	13516/13516	---M--	200	added ('OK')	text/html	etag:%225b44d97d-34cc%22	https://us.pycon.org/2018/schedule/presentation/168/	E:/pyconf/pyconf/us.pycon.org/2018/schedule/presentation/168/index.html	(from https://us.pycon.org/2018/schedule/sponsor-tutorials/)
00:08:59	4936/4936	---M--	200	added ('OK')	image/png	etag:%225b44d97d-1348%22	https://us.pycon.org/2018/site_media/media/sponsor_files/jpm_chase_logo_final.gif.260x240_q85_IHQrHXC.png.150x80_q85.png	E:/pyconf/pyconf/us.pycon.org/2018/site_media/media/sponsor_files/jpm_chase_logo_final.gif.260x240_q85_IHQrHXC.png.150x80_q85.png	(from https://us.pycon.org/2018/sponsors/jobs/)
